-0.04129632581114876,0.002375499975519473,0.06136017623206377,0.09871571132189169,0.09150656034253077,0.0893525171190137,0.005689882371076004,0.026274942507605096,0.028734382721306177,-0.014247279696337845,-0.08223076214063174,-0.03513438612802524,-0.03515290099080952,-0.011683241622581074,-0.03820887488171811,0.05014403812297377,0.026812848695014505,0.026251208482870915,0.04017761173946814,0.006294287153074208,-0.023734215758462955,-0.008126779957131708,0.030519945186771848,0.028015628091597928,-0.012970268008899371,-0.012669659124415637,-0.023523493960666598,-0.014884130245473097,0.014399189738386615,-0.010194578239236455,0.014869882529231113,0.012828360843372823,-0.029239548856739853,0.016677883343061133,0.00016909292219758923,-0.01413817728208393,0.0027437936609090714,-0.0005433708854745703,0.00985699294328906,-0.012376404753880453,-0.011890228831708519,0.02861238524831077,-0.027953924763404043,0.01110188198720025,0.022575794237835622,0.04486598668223276,0.03145845945367382,0.0008075121181596614,-0.0063134512327164835,0.03590534038333369,-0.02902324411205225,-0.030761623765970317,-0.038536217422701594,0.01805268590354041,-0.021297388760533942,0.02284902322507578,0.002558114050080431,-0.04492393993860341,-0.005352300842000631,0.014623304461247346,0.0023717896219113527,-0.023827625333807095,0.01922292953406707,0.016695872573168503,0.02273482754973155,-0.0333807779564081,0.024129614448471958,0.05213857031121653,0.006712822506533357,0.0027388361812568577,-0.004206035673131609,-0.019568411507467652,0.03822477652068413,0.032434200013283836,-0.01651646356070036,0.03626102678184942,-0.010614782221460124,-0.0011689327761472725,0.013262056255401972,0.006401851696123129,-0.015670929434532292,-0.018679721608747105,-0.011142931538159965,-0.05260302020487675,0.037336783485496385,-0.006795134569215361,0.003061636219678121,-0.0009494644344488564,0.017650014119731126,0.016880020959092808,-0.010939164367790391,-0.05568414194604575,-0.03233377846684829,0.008168373258402835,0.011730656691719544,0.029825526958794837,-0.010146265080804642,0.0008997564854955955,0.029639932494298752,0.0012603896491245423,-0.0300398679186641,-0.004274977553642083,0.028847273608548628,-0.023295974046263195,-0.036713837960573155,-0.010412938494431194,-0.04646398167047791,-0.07304003306463273,-0.04535537826531339,-0.016620784403230702,-0.013430503718307675,-0.0017540241703680806,0.030180313336667236,0.08226539232468445,0.04243519008116555,0.06172464635833449,0.040199689229630985,0.036928083947665884,-0.07907232681450646,-0.11932562042167875,-0.1893843439184126,-0.2328462311974927,-0.14430447265515478,-0.010154045937740691,0.2453204127116588,0.4679828571910193,0.35011922544436036,0.04184866216967111,-0.24931272974502655,-0.2998221270889319,-0.20247022157763703,-0.050843087554531874,-0.028054727572643972,-0.024045973346082078,0.02807354284770014,0.07493030404160268,0.0890724810416696,0.054439035282699534,0.02785757145540645,-0.02501100830568102,-0.02107778212302315,-0.003613319240099412,-0.04599759814085077,-0.04941637893235489,-0.0605559902812116,0.007647254973474742,-0.05044788775492455,-0.02633775281919626,-0.006149350211473427,0.008207094488564463,-0.027389258012015763,0.04144181099613948,0.03277484974294378,-0.01930576495793207,-0.013098877539652495,-0.020735665540252104,0.010523000180745715,-0.04513620889642015,-0.0003882227676485499,0.019673612605014577,-0.022036021601345494,0.007215919499104798,-0.012687084256088143,-0.013359069247379401,0.02948457599299335,0.03511130284397336,0.02131460400469075,0.008764540595084903,-0.014545978667472242,-0.007195113432495361,-0.0217022072198006,0.013090011634059168,0.0297342659295476,0.021998632908372062,0.0444721311972615,-0.01947820510309527,0.025408978162498905,0.02371512676929134,-0.014328321311584848,0.016397333503856384,0.011264278613244685,-0.02300679111686211,0.024383095517621377,0.017160724129635128,0.019589751388940247,0.03409355832471232,0.01966836308113386,0.031881607355625424,-0.004628867987791608,0.03756904204941121,0.02591207119787989,0.034759264245671655,0.004168134047949528,-0.022809551033769155,-0.01758699320501246,-0.004255443368048034,0.03137445631186711,-0.007574426108895326,-0.012330104520603192,0.018272444138921016,-0.03679380884220019,-0.010475148592967245,-0.020340329275733728,-0.043577517192523015,0.028912647481880334,0.023630723444707655,-0.02142388586946813,-0.013219974103499243,-0.046839102796963815,0.0045526774179107405,0.030293851761318567,0.010700615698241501,-0.02337932506477919,-0.00165119036297275,0.015349124144805954,-0.008973233074398741,-0.0036489330937667947,0.044315496224777574,-0.028757760860869324,-0.007091890893655387,0.016358000773382005,0.04508698015150652,-0.0294184884702873,0.001951129202172183,-0.003056385362396185,-0.01816289243531678,-0.032783304546766236,-0.056516406525092606,-0.008042760056061195,0.034464397519474256,0.038825806596575974,0.016205003322481145,0.029622130114762103,0.028842962563940856,-0.01351758839524319,0.021163854665912384,-0.019544173041254467,-0.033772930879913544,0.0004997455056577621,-0.01838744670084098,-0.06574481361557678,-0.011242305165971422,-0.0459170414388843,-0.0006879981122896198,-0.04067325248207406,0.06251468150595772,0.02852248296457002,0.06084668731938956,0.07249991751156579,0.09264428926091536,0.056671586014277735,-0.00977899413696291,-0.035449936782493294,-0.08211146220285263,-0.10532917558643212,-0.14910756053376356,-0.16003568671691024,0.03301572884815559,0.29877945051835475,0.4132268169063649,0.26325581630249634,-0.015555576657426386,-0.2203407156242578,-0.21931495484460725,-0.11881603658487389,-0.08039635396098185,-0.05194516478466018,-0.002353321537170888,0.06412727468969505,0.05882917476134428,0.057269012645714025,0.08027301175612554,0.07653616822692001,0.026743499333449834,-0.03372956663710388,-0.05119476632498282,-0.05952823821727613,-0.06305706938866491,-0.01576115312063644,-0.018927270445335223,0.0034834065518026267,0.02525783843538182,0.012276658501854349,-0.026447699163161725,-0.011100813467594117,-0.017574806494208138,0.0025058619931729907,0.014090673717647611,0.032174379670348384,0.012695555733066523,0.002897433832911727,-0.025869905721303512,-0.04731556669233619,0.0341762230037546,0.002359505477922771,0.011745612494782608,-0.00627133859289349,0.020424535278711693,0.022720055062832804,0.014657656377978986,0.038285942122918255,0.030216991116425777,-0.0023655931425564714,-0.014993633788107688,-0.013995075517043785,-0.016840089993157153,-0.03530177898285992,-0.005048924308688228,0.008306503585887583,-0.00988208715528679,0.051653377789255814,0.03705101711479442,0.04085061129647873,0.016241138205857562,-0.0041752507956715305,-0.027100713713635115,-0.0032671581886457254,0.022211887026311956,0.006850243777830116,0.0199271006546247,0.0071145461431358645,0.011458263082984135,0.007651646435880445,-0.006884068653447165,-0.024452601553111967,-0.013444939932681256,-0.03859372144550249,-0.04501391033110217,0.024486995093933574,0.008294150941521946,-0.015787813655354796,0.0016973863718126921,0.01777670841386659,0.011448702301623724,0.016841300508010085,-0.017093247207015657,-0.032589280760055156,0.05011445810147081,0.001873625922552503,-0.028136526998847396,-0.04951577651015895,-0.004546030113051545,-0.02185651594647546,-0.027165106589358515,-0.025960306582936642,0.03645937231208861,0.026551298856367308,0.03970891680817696,-0.01306179266257147,0.007333685891408712,0.022109492823081722,0.011572091381937714,0.023942281882988522,0.005735118664105732,-0.03069477682319082,-0.024134712902231435,0.01947690965068594,0.019499681559782732,0.0296177848831486,0.004665947662135696,0.04889317446335729,0.011145819057561335,0.058133414379260964,0.023619223882692466,0.014696206671267895,0.03650864272863579,-0.033116149870123075,0.031185586386782146,-0.04246018865807906,-0.04259373544898059,-0.060728604022301354,-0.04340328708578323,-0.016251481427554965,0.029296448269675784,0.00537327476614006,0.041364403163639624,0.0807407790945583,0.06000398876329889,0.10128497671307514,0.08511384943633846,0.004707923115826329,-0.0432920398546039,-0.071133355285903,-0.12634430022065715,-0.19132001910698543,-0.23185020499007905,-0.08382464873159425,0.22951112296876655,0.4465557877926174,0.4081830471165405,0.07805302693177081,-0.21340088531183965,-0.2745637075014359,-0.21123822950713084,-0.09717584663997189,-0.11203190853361061,-0.0039787292482801025,0.026533615953903338,0.098803218052632,0.07837331048207885,0.0751126742612642,0.024106914896204177,0.046968078976907066,-0.013541485539001875,-0.04796888109360618,-0.0234185839998052,-0.07505747805337512,-0.0480956536846711,-0.025500346632780044,-0.0037141572352707678,0.021102622117532457,-0.00263056074819897,0.01161476931311432,0.05664311270377038,0.01683408825901143,-0.009018018553361989,-0.0142403619754096,-0.029864776077825356,-0.03571494107836346,0.0020291635644139887,0.009354289698644347,-0.02599871237502766,0.007736656377366782,-0.02494961638379374,0.0015007929853426815,0.039515435222961734,-0.0013557592515260268,-0.002350506661428006,-0.005401431354190331,0.02100234989000367,-0.0005855910335393305,-0.030355548136464572,0.044497166315994305,-0.006956067830717719,-0.03694747866547522,-0.025910644246230834,0.046041863108320744,0.003962342503158379,0.03108608105849931,-1.0498650269801147e-05,-0.030501875954757444,0.015198700220539239,-0.02803294289717372,0.020006994958423677,-0.026587943269486176,0.020664421980516726,0.01512712561779258,-0.0051266014002973575,0.03252048230596323,-0.0299589964604046,-0.0010439016236918235,0.008823034502477595,-0.01616890806100948,-0.04901092094190898,-0.020264272470877306,-0.013613915721207927,0.008778355637528091,-0.028550546596765865,-0.02769104560975762,-0.035845186794580174,0.01794327896600862,-0.009811939403455682,0.026602695785175903,-0.03407257793597024,-0.015138665466724975,0.020809246824974637,0.000977025330757391,0.00772381153572387,-0.034286214114522005,-0.010773704183159042,0.027088106208322835,-0.02278330420556319,-0.02222346807552468,-0.00587626348145132,-0.047571420745357695,0.013933216763676115,0.006333679424465538,0.04068464483811794,0.03563120112701526,-0.010277475852467202,-0.03307150128500834,0.009840120130640582,-0.03487698447876315,-0.00939232471695118,-0.044182404792851654,0.02136604034320422,-0.014124599152721452,0.002011583860764881,0.0022772560677447244,0.004752314722681652,0.05926076143628969,0.02700357267559059,0.0010618309247513481,0.016047861162644107,0.014156418993766266,-0.014350469952349142,-0.02692196045696827,-0.017897572735785804,-0.0579843952853733,-0.03051032583243751,-0.07490634531351202,-0.0354625434757604,0.02363911586222132,0.0034879758253671483,-0.0045679629978310566,0.08738770898435928,0.06749480052226645,0.048699892791303295,0.10192177962719885,0.054606913303542816,0.0036668324423662245,-0.07922848903058646,-0.1286885334016642,-0.16839454617322183,-0.24259816426056574,-0.19280847158146697,0.07687681648878791,0.3769641364872534,0.5104377758793519,0.28358506043901255,-0.10690369964960238,-0.2710835955362136,-0.2888116324143347,-0.1644762241902374,-0.033200295993623154,-0.004363597352167848,0.054460669802436704,0.03857276313626166,0.043534846779720186,0.04730120884944507,0.07764881540113645,0.06421039770931913,5.06080646191549e-05,0.021746922955278067,-0.030029471828939513,-0.033133171790657494,-0.016849945377178443,-0.08717477407931326,-0.0415421137709907,-0.04189383401729122,-0.01326691382034357,0.052138100254468876,0.04568769006652548,0.0432462844662286,0.02305574594323255,0.053544122155080635,0.027299635752548543,-0.033713187925034936,0.01920226175440827,-0.02810528932416702,-0.02352403381517979,-0.03399396010498922,-0.0007986239231600849,9.552452212471963e-06,0.01499511339552314,0.010258903406924492,-0.016323762289101637,0.035757598941940125,-0.021348970391668307,0.014876972052157053,-0.0003867531352428614,0.004749483387703043,-0.04676867365645863,-0.010951146973804421,-0.0019194166673933578,-0.014322310612794674,-0.021253547650286263,-0.012381761509789084,-0.003456369061576761,0.012458606594400009,0.0029014848446167977,0.04618764222291032,0.013059860041343118,-0.0012221015899663242,-0.006736444147981476,-0.009188147478801085,0.02609649573206961,0.02384727808855613,0.001147121474206446,-0.024882416206707236,0.01838015247901007,-0.014210784357041562,-0.022489305821771777,-0.008542575461167334,-0.00034814660167856176,-0.027935155958694374,-0.03487920161573553,0.021500665198639784,-0.03137406507810817,-0.016307076984100194,0.04797413610432876,0.025969495628692944,0.013816572627090391,0.025154992606525765,0.035115941354747986,-0.043954224884410135,-0.026998700591448342,-0.015911709122271613,0.018806745242493005,-0.016535226744051293,-0.017857769934188496,-0.026815311507546853,-0.03405389372304511,-0.020275131859544004,-0.015865947008336656,0.0010108058010040338,-0.017629422165142926,0.02217435750184515,0.020275077419342744,0.000987778306560608,-0.02205716363935326,-0.011054779741251576,0.023862582012513393,0.012756347388510244,-0.010718509862377209,-0.039178365366961516,-0.018750995025743893,-0.03554866097266449,-0.017822288952150166,0.01866080295014717,0.01753142100160085,0.02407446995112723,-0.035451964076496666,0.028276868036154746,0.012714287652232807,-0.009798038586270983,0.004924626631846428,-0.023495403801073414,-0.022089059972405106,-0.021944897236376736,0.014180668232585633,-0.033939050480676844,-0.0466495541557127,-0.03308102487995037,-0.04152446559425346,0.01295690690976287,-0.018640352459024866,0.026411930027459455,0.03674247211375576,0.06766791060867132,0.09766183752383849,0.09431408845830803,0.02659539284383445,-0.02495114939812594,-0.06769581328192387,-0.151767132798278,-0.17480725586810641,-0.22096336195590258,-0.10928220972338984,0.08112595104763638,0.3676339209701967,0.4384796570590965,0.2762411862847786,-0.10611683655470924,-0.2608605268122668,-0.2634431856507905,-0.14196396090079222,-0.06001191738469928,-0.03826145203520964,0.020686236242899846,0.021727938362729262,0.06707213191368327,0.03949311629407717,0.05806071067771802,0.029241926506296353,0.05929139698583745,-0.045632336205741635,-0.004025250304905528,-0.014283950761266845,-0.011699228491611747,-0.03368760452458564,-0.04392131894212246,-0.02905881241302928,0.00032930694209775183,0.03165283580430302,0.011600601250213621,0.01120628794345409,0.04387516174941316,0.02937879870928738,0.021861499838207468,0.00483298070317924,0.016439901318163096,-0.05896370144477429,-0.013166790262622269,-0.04320330338691354,-0.03213826404584866,-0.04821217920072152,0.008080404998417383,0.0025619222541347912,0.012048147679953571,-0.007693294069972146,0.007210284597237562,-0.002566658818383955,0.00042329705668762475,-0.0254901808541492,-0.0027288192387788087,0.026577019452751375,-0.0013869007879177416,0.020147183081194876,0.011968401956748687,-0.01820148916835522,0.04708468277488335,-0.032642000641314325,0.0019401188735005154,-0.013753685072772463,-0.002633099252847035,0.01035447065154442,-0.030362469896256315,0.035731601203431364,-0.004127520331081514,0.03881445662999341,0.011491201883952517,-0.012087258945724015,0.019121383198623748,-0.007679440454971672,-0.009422651189406005,-0.008715815794649934,0.01808679857922848,0.018762792918325305,-0.03891878733396536,-0.02870425616149389,-0.007857931675276127,0.03282828503315352,-0.04009183310435784,0.03102368688710003,-0.00516273011823635,-0.01099788481075752,-0.003824819942116831,0.01988931789914096,0.024346814690907884,-0.030088353840002538,0.01611693842875655,0.02166705794050459,0.025024769708209396,-0.027771837410553443,0.016565048741952575,-0.0009858878788112976,-0.005293317857231358,0.04013252085261764,0.014789734366994106,-0.009630842170843078,-0.03096994813240864,0.012082181993472193,-0.0021299537312165925,0.018216769345682175,-0.022941046496645127,-0.015588189812482223,0.027769027237174733,0.023820202963735087,0.015224417771592941,-0.012050948567731399,-0.01390429959186756,-0.020842735840737828,0.020228008906995342,0.020124003122948066,-0.012563490277112788,0.019167498230828358,-0.03681589542266428,-0.0020617237162542748,-0.0017223755075809236,0.05004150087554592,0.021382592415670608,0.0286241580860982,-0.018678718928522457,-0.011091429966226142,-0.0231698637883754,-0.05870916272515651,-0.07463356973589627,-0.04117792006852645,-0.014928219942503115,-0.02472037436448367,0.011084734403992193,0.026479494323943448,0.04230807629665148,0.0674108939441781,0.06599620186034057,0.06661424577996154,0.07376970506936459,0.0067097009509969555,-0.009490367137001127,-0.047101165612205974,-0.13388948675932497,-0.1628367889407992,-0.17861719268264417,-0.17923179222033067,0.05256050980088893,0.3109317286639541,0.3838714150730629,0.23205270170869652,-0.0016789747957136655,-0.22570257951211334,-0.22877072753095198,-0.14483472285661914,-0.04958603320977989,-0.02718612611008631,0.003852882622857733,0.062541163997368,0.06976364652870022,0.08412643957791495,0.060039085800484705,0.067580961120071,0.04868051486979077,0.029460139624169514,-0.02108219716710605,-0.04172582815008816,0.009589279801473626,-0.028800160474002676,-0.041254737956864185,-0.008371195903246214,0.031043454569283115,-0.024084709546247685,-0.02535994527650182,0.0009259485405300951,0.0012154373569826418,-0.019939489928868688,0.03115722579853792,0.0014131578693885225,0.0067618057849158026,-0.008721167105707394,-0.01604968763892332,-0.05657528124588925,0.013770327490625012,-0.023853912613745764,-0.006859175232901513,-0.034046765572717276,0.0026048038078086053,0.032458427910224914,0.01682133775490112,-0.012465869786180502,0.017053263409559836,-0.00890602216224257,-0.032804209625654335,-0.01769561587948563,0.013896815719208122,0.0008043518910200988,-0.012689487645779127,-0.013671117369001503,-0.01404576798632624,-0.032611465117862885,-0.0353371359861187,0.0128407695154771,0.01274789733918512,0.027287728269567015,0.036506893131388087,0.01569155953968387,0.005657440993562028,-0.03905504596887387,0.04815141749506044,-0.011032058133114005,0.029815998669652847,-0.01145852336716248,-0.031372338892439414,-0.029250563920026257,0.015112513598424153,-0.0004393724576471698,-0.01661225990843278,-0.05078367594229982,-0.02997062856000853,-0.035555127029830345,-0.03041536662647445,-0.03915242332263242,-0.003871206404211266,0.0037982307927167374,0.004679263048452158,-0.0174623221548855,-0.028139621538469783,0.020672213953201606,-0.03286529345024392,-0.039800629822243,-0.01456801575471851,-0.0045203962708738115,0.028389612815503243,-0.020767456214166518,-0.011958320651675496,-0.0203305787257626,0.052308306413720744,-0.011659350766665931,0.02612265174109951,-0.007263911665245444,0.01596930236325032,-0.019552493380601773,-0.034505630141857556,-0.0060127277861687905,-0.044628303563296015,-0.021863479565699187,-0.033804624612173005,0.017926170332276104,0.005202685224976176,0.04484915933587768,0.022421322661352636,0.04771542787666406,-0.004623008053585932,0.013457748114741685,-0.015613498243183132,0.010365525299559284,-0.005597385300029214,-0.025017941683896077,-0.04476485644986383,-0.04977064619009442,-0.01953903246882793,-0.07364065732162914,-0.016327837543088513,-0.0396906383253538,-0.04111755139904981,0.05547884370480907,0.031943079747281784,0.06598917522342594,0.05990299405166541,0.055847583603422304,0.08195125912814344,-0.010303017185735334,-0.06376324540165856,-0.09535171006904083,-0.1483564413746341,-0.26358497383014484,-0.2513598105270365,-0.023638599707891953,0.30271570992865837,0.4350874775440344,0.37077265210295945,0.037224816907215956,-0.2220611601276863,-0.24613785875194752,-0.20484228620607847,-0.05767009347633769,-0.056721381474328286,-0.012742253966918122,0.06878503733713585,0.08620884622625348,0.10095639023979909,0.054129261997852555,0.07028524093888727,0.05655307976526365,0.003605082234403233,-0.03639798687181936,-0.010112686535079851,-0.016728586584483354,-0.057596285783379705,-0.014776719688698297,0.011492169908271302,-0.041912049988128745,0.0018898895402275015,-0.024972518734862306,0.05128375361108856,0.03830574406446987,0.004266850180438263,-0.020629299942564894,-0.0024146681256860918,0.020658716506423914,-0.026067557758185665,-0.03959298687224322,-0.00908819440428865,-0.026719760263571427,-9.254329562648421e-05,-0.015965857063678996,0.04669075900271009,0.008594246922840205,-0.02035709301181045,-0.03208442428326037,0.045228954242779305,0.0163836167566099,0.020643986246186737,-0.033049850063917745,-0.02760442569711504,0.004771759806461716,0.03289423294348301,-0.026999901735003995,-0.026284967451283905,-0.026266955085707765,0.0006388334078968001,-0.018171996136484084,0.01862898022900089,-0.004696258474380545,-0.01542957021650494,0.02365942486767208,0.021137064771631124,0.01729804443395432,-0.04782461184708128,-0.017861537450551957,0.007625117905692862,-0.01584979334752421,-0.05154346873914359,-0.004677794781065955,-0.03930025346848115,0.0009845065081183519,0.013763240913030118,0.012055807789550553,0.03564160281574609,0.02763648728835597,0.015192117347312137,0.004844011849804528,0.02525296744201658,0.021880669558921435,0.014709589576680407,0.010288609592183553,0.019814194801655343,0.020780317779206282,-0.00943226123958575,0.012779796383284284,-0.03457274728989888,-0.030678879726497913,0.010198980886062402,-0.019705576256171402,0.026682336200737313,0.028310480624500423,0.03533408310449695,-0.020864578341418447,0.018177978532285925,0.0003204398267482958,-0.03012761159986383,0.025799013260106692,0.03573807433445451,0.01312434142828823,-0.012483148383685637,0.018866965611335062,-0.0007661607797579507,-0.052654979014721964,-0.003652743138803214,-0.017246564765885774,0.002580471655660938,-0.032923922959562514,0.020467535348785076,-0.024086967109344323,0.010566057608666543,0.016840383280427047,0.036767268083613004,0.01964309439665317,0.02943814624205202,-0.03396544708654672,-0.026705187237489963,-0.00957198581307539,-0.042894564272294156,-0.06455852536477519,-0.0632754962622164,-0.03553255934869628,-0.012799666897888841,0.0656060494468465,0.0562873024176287,0.028977805412060995,0.0706689497728927,0.08062534784200691,0.0870074725422512,-0.0037670638468687966,-0.06486156738869735,-0.12377210782447495,-0.18038762235801697,-0.20620848823274238,-0.20987269216336663,0.017975501229905023,0.30775213053166056,0.4677331588250459,0.30110466319992313,0.004609278571624471,-0.2443890676494522,-0.3040043880119813,-0.17134713621236733,-0.12870497007929865,-0.017374585524311963,-0.009447767626049246,0.03526183513123048,0.069135574023242,0.09051389616195227,0.04827608359326118,0.010194751816522707,0.033100407785434854,0.010409113680157938,-0.04301229876272413,-0.004269918701130365,-0.08307436756605655,-0.025716908510943614,0.00907043619368662,-0.03964792247851028,-0.021069034795286583,0.020372471535657476,0.046311649695123976,0.0219701453355904,0.015622032216095452,0.01428874556191533,-0.015069650962172753,0.005662912618884769,0.004770290107977254,0.003419956633748595,-0.028058144734641365,0.024849718448303474,-0.05553014502190626,0.008712304125659171,-0.013715537829931634,-0.023258371631265574,0.00719451171311868,0.0015297310516090021,0.007013443501750439,0.04897290683278563,-0.02375707145945126,-0.001917725221233097,-0.019998612897526413,-0.023777050808263218,0.0033921509116240484,-0.013965062649940917,0.0073544054225283826,0.04486544016432201
